Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Experimental Condition [MMS Treatment],Experimental Condition [Genotype],Comment [Gene Identifier],Comment [Gene Symbol],Channels
rad53-MMS-000384 PerkinElmer CellCarrier NEW,A1,Saccharomyces cerevisiae,NCBITaxon,4932,Untreated,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR176W,ECM5,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,M5,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER070W,RNR1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,M6,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKR010C,TOF2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,M7,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR106C,YKU80,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,M8,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YML007W,YAP1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,M9,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR211W,ZPR1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N1,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR164C,DNA2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N10,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YFR021W,ATG18,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N11,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR465C,RMT2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N12,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR129W,SCD6,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N13,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR184C,ATC1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N14,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR099W,BMH2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N15,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR072W,HSP26,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N16,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL024W,RMI1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N17,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL029W,CGR1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N18,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR092W,ECM3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N19,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL117W,CYK3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N2,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YAR019C,CDC15,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N20,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBL023C,MCM2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N3,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR246W,FAA4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N4,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YEL011W,GLC3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N5,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL090C,DPB11,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N6,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR178C,PBP1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N7,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL113W,SLD3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N8,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR259W,YBR259W,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,N9,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL020C,RPN4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O1,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR154W,RTT107,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O10,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL156W,YDL156W,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O11,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL153W,RRD1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O12,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL134C,PPH21,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O13,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBR088C,POL30,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O14,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR075W,PPH3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O15,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR412W,RRP17,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O16,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YIL158W,AIM20,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O17,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR438C-A,LSM3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O18,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YOR270C,VPH1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O19,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHR133C,NSG1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O2,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YBL005W,PDR3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O20,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR076W,RAD55,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O3,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR499W,LCD1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O4,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR052C,DBF4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O5,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPL153C,RAD53,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O6,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR237W,BCH1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O7,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YCR054C,CTR86,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O8,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGL071W,AFT1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,O9,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR190C,RVB1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P1,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJR089W,BIR1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P10,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR170W-A,YDR170W-A,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P11,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKL108W,SLD2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P12,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YPR035W,GLN1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P13,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YFR027W,ECO1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P14,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL312W,RFA2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P15,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YKL009W,MRT4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P16,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YFR001W,LOC1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P17,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YER035W,EDC2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P18,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YJL085W,EXO70,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P19,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNR049C,MSO1,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P2,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YHL030W,ECM29,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P20,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR129C,SAC6,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P3,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR135W,SLX4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P4,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR258W,GSY2,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P5,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR211W,GCD6,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P6,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDL126C,CDC48,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P7,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YNL293W,MSB3,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P8,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YDR118W,APC4,GFP:protein; RFP:cytoplasm
rad53-MMS-030384 PerkinElmer CellCarrier NEW,P9,Saccharomyces cerevisiae,NCBITaxon,4932,30 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR140W,SIP5,GFP:protein; RFP:cytoplasm
rad53-MMS-240384 PerkinElmer CellCarrier NEW,A1,Saccharomyces cerevisiae,NCBITaxon,4932,240 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YMR176W,ECM5,GFP:protein; RFP:cytoplasm
rad53-MMS-240384 PerkinElmer CellCarrier NEW,A10,Saccharomyces cerevisiae,NCBITaxon,4932,240 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YLR183C,TOS4,GFP:protein; RFP:cytoplasm
rad53-MMS-240384 PerkinElmer CellCarrier NEW,A11,Saccharomyces cerevisiae,NCBITaxon,4932,240 minutes,MATa rad53Δ::natMX6 sml1Δ::hygMX6 his3Δ1 leu2Δ0 met15Δ0 ura3Δ0 can1pr-RPL30pr-tdTomato::CaURA3::can1Δ::STE2pr-LEU2 lyp1Δ0,YGR234W,YHB1,GFP:protein; RFP:cytoplasm
